Landskode,Stadnamn engelsk,Landsnamn engelsk,Lenke til engelsk-XML
VN,Trại Cau,Viet Nam,http://www.yr.no/place/Viet_Nam/Thái_Nguyên/Trại_Cau/forecast.xml
VN,Phú Bình,Viet Nam,http://www.yr.no/place/Viet_Nam/Thái_Nguyên/Phú_Bình/forecast.xml
VN,Hùng Sơn,Viet Nam,http://www.yr.no/place/Viet_Nam/Thái_Nguyên/Hùng_Sơn/forecast.xml
VN,Hương Ðịnh Hòa,Viet Nam,http://www.yr.no/place/Viet_Nam/Thái_Nguyên/Hương_Ðịnh_Hòa/forecast.xml
VN,Vĩnh Yên,Viet Nam,http://www.yr.no/place/Viet_Nam/Vĩnh_Phúc/Vĩnh_Yên/forecast.xml
VN,Can Tho,Viet Nam,http://www.yr.no/place/Viet_Nam/Cần_Thơ/Can_Tho/forecast.xml
VN,Buon Ma Thuot,Viet Nam,http://www.yr.no/place/Viet_Nam/Đắk_Lắk/Buon_Ma_Thuot/forecast.xml
VN,Phong Thổ,Viet Nam,http://www.yr.no/place/Viet_Nam/Lai_Châu/Phong_Thổ/forecast.xml
VN,Lào Cai,Viet Nam,http://www.yr.no/place/Viet_Nam/Lào_Cai/Lào_Cai/forecast.xml
VN,Dien Bien Phu,Viet Nam,http://www.yr.no/place/Viet_Nam/Điện_Biên/Dien_Bien_Phu/forecast.xml
VU,Vanuatu,Vanuatu,http://www.yr.no/place/Vanuatu/Other/Vanuatu/forecast.xml
VU,Port Vila,Vanuatu,http://www.yr.no/place/Vanuatu/Shefa/Port_Vila/forecast.xml
VU,Luganville,Vanuatu,http://www.yr.no/place/Vanuatu/Samna/Luganville/forecast.xml
VU,Norsup,Vanuatu,http://www.yr.no/place/Vanuatu/Malampa/Norsup/forecast.xml
VU,Port-Olry,Vanuatu,http://www.yr.no/place/Vanuatu/Samna/Port-Olry/forecast.xml
VU,Isangel,Vanuatu,http://www.yr.no/place/Vanuatu/Tafea/Isangel/forecast.xml
VU,Sola,Vanuatu,http://www.yr.no/place/Vanuatu/Torba/Sola/forecast.xml
VU,Wasaka,Vanuatu,http://www.yr.no/place/Vanuatu/Torba/Wasaka/forecast.xml
VU,Luganville,Vanuatu,http://www.yr.no/place/Vanuatu/Samna/Luganville/forecast.xml
VU,Port-Olry,Vanuatu,http://www.yr.no/place/Vanuatu/Samna/Port-Olry/forecast.xml
VU,Yakoul,Vanuatu,http://www.yr.no/place/Vanuatu/Samna/Yakoul/forecast.xml
VU,Wusi,Vanuatu,http://www.yr.no/place/Vanuatu/Samna/Wusi/forecast.xml
VU,Wunpuko,Vanuatu,http://www.yr.no/place/Vanuatu/Samna/Wunpuko/forecast.xml
VU,Isangel,Vanuatu,http://www.yr.no/place/Vanuatu/Tafea/Isangel/forecast.xml
VU,Yoknaéka,Vanuatu,http://www.yr.no/place/Vanuatu/Tafea/Yoknaéka/forecast.xml
VU,Yimnakayip,Vanuatu,http://www.yr.no/place/Vanuatu/Tafea/Yimnakayip/forecast.xml
VU,Yétap,Vanuatu,http://www.yr.no/place/Vanuatu/Tafea/Yétap/forecast.xml
VU,Yétakapé,Vanuatu,http://www.yr.no/place/Vanuatu/Tafea/Yétakapé/forecast.xml
VU,Port Vila,Vanuatu,http://www.yr.no/place/Vanuatu/Shefa/Port_Vila/forecast.xml
WF,Alele,Wallis and Futuna,http://www.yr.no/place/Wallis_and_Futuna/Other/Alele/forecast.xml
WF,Utufua,Wallis and Futuna,http://www.yr.no/place/Wallis_and_Futuna/Other/Utufua/forecast.xml
WF,Liku,Wallis and Futuna,http://www.yr.no/place/Wallis_and_Futuna/Other/Liku/forecast.xml
WF,Falaleu,Wallis and Futuna,http://www.yr.no/place/Wallis_and_Futuna/Other/Falaleu/forecast.xml
WF,Halalo,Wallis and Futuna,http://www.yr.no/place/Wallis_and_Futuna/Other/Halalo/forecast.xml
WF,Alele,Wallis and Futuna,http://www.yr.no/place/Wallis_and_Futuna/Other/Alele/forecast.xml
WF,Utufua,Wallis and Futuna,http://www.yr.no/place/Wallis_and_Futuna/Other/Utufua/forecast.xml
WF,Liku,Wallis and Futuna,http://www.yr.no/place/Wallis_and_Futuna/Other/Liku/forecast.xml
WF,Falaleu,Wallis and Futuna,http://www.yr.no/place/Wallis_and_Futuna/Other/Falaleu/forecast.xml
WF,Halalo,Wallis and Futuna,http://www.yr.no/place/Wallis_and_Futuna/Other/Halalo/forecast.xml
WF,Matâ'utu,Wallis and Futuna,http://www.yr.no/place/Wallis_and_Futuna/Wallis_Island/Matâ'utu/forecast.xml
WS,Apia,Samoa,http://www.yr.no/place/Samoa/Tuamasaga/Apia/forecast.xml
WS,Vaitele,Samoa,http://www.yr.no/place/Samoa/Other/Vaitele/forecast.xml
WS,Faleula,Samoa,http://www.yr.no/place/Samoa/Other/Faleula/forecast.xml
WS,Siusega,Samoa,http://www.yr.no/place/Samoa/Other/Siusega/forecast.xml
WS,Malie,Samoa,http://www.yr.no/place/Samoa/Other/Malie/forecast.xml
WS,Apia,Samoa,http://www.yr.no/place/Samoa/Tuamasaga/Apia/forecast.xml
WS,Vaitele,Samoa,http://www.yr.no/place/Samoa/Other/Vaitele/forecast.xml
WS,Faleula,Samoa,http://www.yr.no/place/Samoa/Other/Faleula/forecast.xml
WS,Siusega,Samoa,http://www.yr.no/place/Samoa/Other/Siusega/forecast.xml
WS,Malie,Samoa,http://www.yr.no/place/Samoa/Other/Malie/forecast.xml
WS,Apia,Samoa,http://www.yr.no/place/Samoa/Tuamasaga/Apia/forecast.xml
XK,Pristina,Kosovo,http://www.yr.no/place/Kosovo/Prishtina/Pristina/forecast.xml
XK,Peć,Kosovo,http://www.yr.no/place/Kosovo/Pejë/Peć/forecast.xml
XK,Prizren,Kosovo,http://www.yr.no/place/Kosovo/Prizren/Prizren/forecast.xml
XK,Kosovska Mitrovica,Kosovo,http://www.yr.no/place/Kosovo/Mitrovicë/Kosovska_Mitrovica/forecast.xml
XK,Orahovac,Kosovo,http://www.yr.no/place/Kosovo/Rahovec/Orahovac/forecast.xml
XK,Deçan,Kosovo,http://www.yr.no/place/Kosovo/Deçan/Deçan/forecast.xml
XK,Dragash,Kosovo,http://www.yr.no/place/Kosovo/Dragash/Dragash/forecast.xml
XK,Ferizaj,Kosovo,http://www.yr.no/place/Kosovo/Ferizaj/Ferizaj/forecast.xml
XK,Kosovo Polje,Kosovo,http://www.yr.no/place/Kosovo/Fushë_Kosovë/Kosovo_Polje/forecast.xml
XK,Gnjilane,Kosovo,http://www.yr.no/place/Kosovo/Gjilan/Gnjilane/forecast.xml
XK,Glogovac,Kosovo,http://www.yr.no/place/Kosovo/Drenas/Glogovac/forecast.xml
XK,Istok,Kosovo,http://www.yr.no/place/Kosovo/Istog/Istok/forecast.xml
XK,Kačanik,Kosovo,http://www.yr.no/place/Kosovo/Kaçanik/Kačanik/forecast.xml
XK,Kamenica,Kosovo,http://www.yr.no/place/Kosovo/Kamenicë/Kamenica/forecast.xml
XK,Klina,Kosovo,http://www.yr.no/place/Kosovo/Klinë/Klina/forecast.xml
XK,Leposavić,Kosovo,http://www.yr.no/place/Kosovo/Leposavić/Leposavić/forecast.xml
XK,Lipljan,Kosovo,http://www.yr.no/place/Kosovo/Lipjan/Lipljan/forecast.xml
XK,Mališevo,Kosovo,http://www.yr.no/place/Kosovo/Malishevë/Mališevo/forecast.xml
XK,Kosovska Mitrovica,Kosovo,http://www.yr.no/place/Kosovo/Mitrovicë/Kosovska_Mitrovica/forecast.xml
XK,Bostane,Kosovo,http://www.yr.no/place/Kosovo/Novo_Brdo/Bostane/forecast.xml
XK,Obiliq,Kosovo,http://www.yr.no/place/Kosovo/Obiliq/Obiliq/forecast.xml
XK,Peć,Kosovo,http://www.yr.no/place/Kosovo/Pejë/Peć/forecast.xml
XK,Podujevo,Kosovo,http://www.yr.no/place/Kosovo/Podujevë/Podujevo/forecast.xml
XK,Pristina,Kosovo,http://www.yr.no/place/Kosovo/Prishtina/Pristina/forecast.xml
XK,Prizren,Kosovo,http://www.yr.no/place/Kosovo/Prizren/Prizren/forecast.xml
XK,Orahovac,Kosovo,http://www.yr.no/place/Kosovo/Rahovec/Orahovac/forecast.xml
XK,Štrpce,Kosovo,http://www.yr.no/place/Kosovo/Štrpce/Štrpce/forecast.xml
XK,Shtime,Kosovo,http://www.yr.no/place/Kosovo/Shtime/Shtime/forecast.xml
XK,Srbica,Kosovo,http://www.yr.no/place/Kosovo/Skënderaj/Srbica/forecast.xml
XK,Suva Reka,Kosovo,http://www.yr.no/place/Kosovo/Suharekë/Suva_Reka/forecast.xml
XK,Vitina,Kosovo,http://www.yr.no/place/Kosovo/Viti/Vitina/forecast.xml
XK,Vushtrri,Kosovo,http://www.yr.no/place/Kosovo/Vushtrri/Vushtrri/forecast.xml
XK,Zubin Potok,Kosovo,http://www.yr.no/place/Kosovo/Zubin_Potok/Zubin_Potok/forecast.xml
XK,Zvečan,Kosovo,http://www.yr.no/place/Kosovo/Zvečan/Zvečan/forecast.xml
XN,North Pole,North Pole,http://www.yr.no/place/North_Pole/Other/North_Pole/forecast.xml
XN,North Pole,North Pole,http://www.yr.no/place/North_Pole/Other/North_Pole/forecast.xml
YE,Ta‘izz,Yemen,http://www.yr.no/place/Yemen/Taizz/Ta‘izz/forecast.xml
YE,Ibb,Yemen,http://www.yr.no/place/Yemen/Ibb/Ibb/forecast.xml
YE,Dhī as Sufāl,Yemen,http://www.yr.no/place/Yemen/Ibb/Dhī_as_Sufāl/forecast.xml
YE,Yaman,Yemen,http://www.yr.no/place/Yemen/Al_Hudaydah/Yaman/forecast.xml
YE,Aluja,Yemen,http://www.yr.no/place/Yemen/Muḩāfaz̧at_Raymah/Aluja/forecast.xml
YE,Sanaa,Yemen,http://www.yr.no/place/Yemen/Amanat_Al_Asimah/Sanaa/forecast.xml
YE,Al Ḩudaydah,Yemen,http://www.yr.no/place/Yemen/Al_Hudaydah/Al_Ḩudaydah/forecast.xml
YE,Ta‘izz,Yemen,http://www.yr.no/place/Yemen/Taizz/Ta‘izz/forecast.xml
YE,Aden,Yemen,http://www.yr.no/place/Yemen/Aden/Aden/forecast.xml
YE,Al Mukalla,Yemen,http://www.yr.no/place/Yemen/Hadhramaut/Al_Mukalla/forecast.xml
YE,Jawf al Maqbābah,Yemen,http://www.yr.no/place/Yemen/Abyan/Jawf_al_Maqbābah/forecast.xml
YE,Jiblat Badr,Yemen,http://www.yr.no/place/Yemen/Abyan/Jiblat_Badr/forecast.xml
YE,Zughaynah,Yemen,http://www.yr.no/place/Yemen/Abyan/Zughaynah/forecast.xml
YE,Zinjibār,Yemen,http://www.yr.no/place/Yemen/Abyan/Zinjibār/forecast.xml
YE,Zārah,Yemen,http://www.yr.no/place/Yemen/Abyan/Zārah/forecast.xml
YE,Aden,Yemen,http://www.yr.no/place/Yemen/Aden/Aden/forecast.xml
YE,‘Ulwān,Yemen,http://www.yr.no/place/Yemen/Aden/‘Ulwān/forecast.xml
YE,Somalipura,Yemen,http://www.yr.no/place/Yemen/Aden/Somalipura/forecast.xml
YE,Rubāţ,Yemen,http://www.yr.no/place/Yemen/Aden/Rubāţ/forecast.xml
YE,Ra’s al Jarth,Yemen,http://www.yr.no/place/Yemen/Aden/Ra’s_al_Jarth/forecast.xml
YE,Khaysāyah,Yemen,http://www.yr.no/place/Yemen/Al_Mahrah/Khaysāyah/forecast.xml
YE,Qāw,Yemen,http://www.yr.no/place/Yemen/Al_Mahrah/Qāw/forecast.xml
YE,Mar‘īsah,Yemen,http://www.yr.no/place/Yemen/Al_Mahrah/Mar‘īsah/forecast.xml
YE,Kudaywah,Yemen,http://www.yr.no/place/Yemen/Al_Mahrah/Kudaywah/forecast.xml
YE,Tamnan,Yemen,http://www.yr.no/place/Yemen/Al_Mahrah/Tamnan/forecast.xml
YE,Al Ghayz̧ah,Yemen,http://www.yr.no/place/Yemen/Al_Mahrah/Al_Ghayz̧ah/forecast.xml
YE,Al Ghayz̧ah,Yemen,http://www.yr.no/place/Yemen/Al_Mahrah/Al_Ghayz̧ah/forecast.xml
YE,Al Mukalla,Yemen,http://www.yr.no/place/Yemen/Hadhramaut/Al_Mukalla/forecast.xml
YE,Dhaf‘an,Yemen,http://www.yr.no/place/Yemen/Hadhramaut/Dhaf‘an/forecast.xml
YE,Ar Rīdah ash Sharqīyīah,Yemen,http://www.yr.no/place/Yemen/Hadhramaut/Ar_Rīdah_ash_Sharqīyīah/forecast.xml
YE,Daḩasuways,Yemen,http://www.yr.no/place/Yemen/Al_Mahrah/Daḩasuways/forecast.xml
YE,Socotra,Yemen,http://www.yr.no/place/Yemen/Hadhramaut/Socotra~6300143/forecast.xml
YE,‘Ataq,Yemen,http://www.yr.no/place/Yemen/Shabwah/‘Ataq/forecast.xml
YE,‘Ataq,Yemen,http://www.yr.no/place/Yemen/Shabwah/‘Ataq/forecast.xml
YE,Al Ḩudaydah,Yemen,http://www.yr.no/place/Yemen/Al_Hudaydah/Al_Ḩudaydah/forecast.xml
YE,Zabīd,Yemen,http://www.yr.no/place/Yemen/Al_Hudaydah/Zabīd/forecast.xml
YE,Bājil,Yemen,http://www.yr.no/place/Yemen/Al_Hudaydah/Bājil/forecast.xml
YE,Bayt al Faqīh,Yemen,http://www.yr.no/place/Yemen/Al_Hudaydah/Bayt_al_Faqīh/forecast.xml
YE,Al Fashsh,Yemen,http://www.yr.no/place/Yemen/Al_Hudaydah/Al_Fashsh~30760/forecast.xml
YE,Qarn Banī ‘Umārah,Yemen,http://www.yr.no/place/Yemen/Al_Mahwit/Qarn_Banī_‘Umārah/forecast.xml
YE,Al Mirwāḩ,Yemen,http://www.yr.no/place/Yemen/Al_Mahwit/Al_Mirwāḩ/forecast.xml
YE,Aţ Ţawīlah,Yemen,http://www.yr.no/place/Yemen/Al_Mahwit/Aţ_Ţawīlah/forecast.xml
YE,Wulayj,Yemen,http://www.yr.no/place/Yemen/Al_Mahwit/Wulayj/forecast.xml
YE,‘Ukaybir,Yemen,http://www.yr.no/place/Yemen/Al_Mahwit/‘Ukaybir/forecast.xml
YE,Al Maḩwīt,Yemen,http://www.yr.no/place/Yemen/Al_Mahwit/Al_Maḩwīt/forecast.xml
YE,Al Maḩwīt,Yemen,http://www.yr.no/place/Yemen/Al_Mahwit/Al_Maḩwīt/forecast.xml
YE,Al Kawlah,Yemen,http://www.yr.no/place/Yemen/Dhamar/Al_Kawlah~30640/forecast.xml
YE,Al Harūj,Yemen,http://www.yr.no/place/Yemen/Dhamar/Al_Harūj~30641/forecast.xml
YE,Al Lisī,Yemen,http://www.yr.no/place/Yemen/Dhamar/Al_Lisī/forecast.xml
YE,Ḩayd Isbīl,Yemen,http://www.yr.no/place/Yemen/Dhamar/Ḩayd_Isbīl/forecast.xml
YE,Marām,Yemen,http://www.yr.no/place/Yemen/Dhamar/Marām/forecast.xml
YE,Dhamār,Yemen,http://www.yr.no/place/Yemen/Dhamar/Dhamār/forecast.xml
YE,Dhamār,Yemen,http://www.yr.no/place/Yemen/Dhamar/Dhamār/forecast.xml
YE,Kabut,Yemen,http://www.yr.no/place/Yemen/Hadhramaut/Kabut/forecast.xml
YE,Hiljish,Yemen,http://www.yr.no/place/Yemen/Shabwah/Hiljish/forecast.xml
YE,Bilād Ḩawik,Yemen,http://www.yr.no/place/Yemen/Shabwah/Bilād_Ḩawik/forecast.xml
YE,Al Khalīf,Yemen,http://www.yr.no/place/Yemen/Shabwah/Al_Khalīf~30504/forecast.xml
YE,Al Buq‘,Yemen,http://www.yr.no/place/Yemen/Sa‘dah/Al_Buq‘/forecast.xml
YE,Al ‘Aqīq,Yemen,http://www.yr.no/place/Yemen/Sa‘dah/Al_‘Aqīq/forecast.xml
YE,Al ‘Aţfah,Yemen,http://www.yr.no/place/Yemen/Sa‘dah/Al_‘Aţfah/forecast.xml
YE,Al Mutawassiţah,Yemen,http://www.yr.no/place/Yemen/Sa‘dah/Al_Mutawassiţah/forecast.xml
YE,Al ‘Aqlayn,Yemen,http://www.yr.no/place/Yemen/Sa‘dah/Al_‘Aqlayn/forecast.xml
YE,Şa‘dah,Yemen,http://www.yr.no/place/Yemen/Sa‘dah/Şa‘dah/forecast.xml
YE,Şa‘dah,Yemen,http://www.yr.no/place/Yemen/Sa‘dah/Şa‘dah/forecast.xml
YE,Sanaa,Yemen,http://www.yr.no/place/Yemen/Amanat_Al_Asimah/Sanaa/forecast.xml
YE,Sayyān,Yemen,http://www.yr.no/place/Yemen/Sanaa/Sayyān/forecast.xml
YE,Saḩar,Yemen,http://www.yr.no/place/Yemen/Sanaa/Saḩar/forecast.xml
YE,Aḑ Ḑil‘,Yemen,http://www.yr.no/place/Yemen/Muḩāfaz̧at_Raymah/Aḑ_Ḑil‘/forecast.xml
YE,Al Jabīn,Yemen,http://www.yr.no/place/Yemen/Muḩāfaz̧at_Raymah/Al_Jabīn/forecast.xml
YE,Dhalie,Yemen,http://www.yr.no/place/Yemen/Ad_Dali/Dhalie/forecast.xml
YE,‘Amrān,Yemen,http://www.yr.no/place/Yemen/Amran/‘Amrān/forecast.xml
YE,Al Bayḑā’,Yemen,http://www.yr.no/place/Yemen/Al_Bayda/Al_Bayḑā’/forecast.xml
YE,Al Ḩazm,Yemen,http://www.yr.no/place/Yemen/Al_Jawf/Al_Ḩazm/forecast.xml
YE,Ḩajjah,Yemen,http://www.yr.no/place/Yemen/Hajjah/Ḩajjah/forecast.xml
YE,Yarīm,Yemen,http://www.yr.no/place/Yemen/Ibb/Yarīm/forecast.xml
YE,Ibb,Yemen,http://www.yr.no/place/Yemen/Ibb/Ibb/forecast.xml
YE,Dhī as Sufāl,Yemen,http://www.yr.no/place/Yemen/Ibb/Dhī_as_Sufāl/forecast.xml
YE,Laḩij,Yemen,http://www.yr.no/place/Yemen/Lahij/Laḩij/forecast.xml
YE,Ta‘izz,Yemen,http://www.yr.no/place/Yemen/Taizz/Ta‘izz/forecast.xml
YE,Sanaa,Yemen,http://www.yr.no/place/Yemen/Amanat_Al_Asimah/Sanaa/forecast.xml
YE,Al Jabīn,Yemen,http://www.yr.no/place/Yemen/Muḩāfaz̧at_Raymah/Al_Jabīn/forecast.xml
YT,Mamoutzou,Mayotte,http://www.yr.no/place/Mayotte/Mamoudzou/Mamoutzou/forecast.xml
YT,Koungou,Mayotte,http://www.yr.no/place/Mayotte/Koungou/Koungou~1090225/forecast.xml
YT,Dzaoudzi,Mayotte,http://www.yr.no/place/Mayotte/Dzaoudzi/Dzaoudzi~1090272/forecast.xml
YT,Sada,Mayotte,http://www.yr.no/place/Mayotte/Sada/Sada~1090340/forecast.xml
YT,Pamandzi,Mayotte,http://www.yr.no/place/Mayotte/Pamandzi/Pamandzi~1090283/forecast.xml
YT,Mamoutzou,Mayotte,http://www.yr.no/place/Mayotte/Mamoudzou/Mamoutzou/forecast.xml
YT,Koungou,Mayotte,http://www.yr.no/place/Mayotte/Koungou/Koungou~1090225/forecast.xml
YT,Dzaoudzi,Mayotte,http://www.yr.no/place/Mayotte/Dzaoudzi/Dzaoudzi~1090272/forecast.xml
YT,Sada,Mayotte,http://www.yr.no/place/Mayotte/Sada/Sada~1090340/forecast.xml
YT,Pamandzi,Mayotte,http://www.yr.no/place/Mayotte/Pamandzi/Pamandzi~1090283/forecast.xml
YT,Acoua,Mayotte,http://www.yr.no/place/Mayotte/Acoua/Acoua~1090140/forecast.xml
YT,Bandraboua,Mayotte,http://www.yr.no/place/Mayotte/Bandraboua/Bandraboua~1090119/forecast.xml
YT,Bandrélé,Mayotte,http://www.yr.no/place/Mayotte/Bandrele/Bandrélé/forecast.xml
YT,Bouéni,Mayotte,http://www.yr.no/place/Mayotte/Bouéni/Bouéni~1090467/forecast.xml
YT,Chiconi,Mayotte,http://www.yr.no/place/Mayotte/Chiconi/Chiconi~1090322/forecast.xml
YT,Chirongui,Mayotte,http://www.yr.no/place/Mayotte/Chirongui/Chirongui~1090415/forecast.xml
YT,Dzaoudzi,Mayotte,http://www.yr.no/place/Mayotte/Dzaoudzi/Dzaoudzi~1090272/forecast.xml
YT,Kani Kéli,Mayotte,http://www.yr.no/place/Mayotte/Kani-Kéli/Kani_Kéli/forecast.xml
YT,Koungou,Mayotte,http://www.yr.no/place/Mayotte/Koungou/Koungou~1090225/forecast.xml
YT,Mamoutzou,Mayotte,http://www.yr.no/place/Mayotte/Mamoudzou/Mamoutzou/forecast.xml
YT,Mtsamboro,Mayotte,http://www.yr.no/place/Mayotte/Mtsamboro/Mtsamboro~1090126/forecast.xml
YT,Ouangani,Mayotte,http://www.yr.no/place/Mayotte/Ouangani/Ouangani~1090311/forecast.xml
YT,Pamandzi,Mayotte,http://www.yr.no/place/Mayotte/Pamandzi/Pamandzi~1090283/forecast.xml
YT,Sada,Mayotte,http://www.yr.no/place/Mayotte/Sada/Sada~1090340/forecast.xml
YT,Tsingoni,Mayotte,http://www.yr.no/place/Mayotte/Tsingoni/Tsingoni~1090177/forecast.xml
ZA,Komankobolo,South Africa,http://www.yr.no/place/South_Africa/Other/Komankobolo/forecast.xml
ZA,Cape Town,South Africa,http://www.yr.no/place/South_Africa/Western_Cape/Cape_Town/forecast.xml
ZA,Durban,South Africa,http://www.yr.no/place/South_Africa/KwaZulu-Natal/Durban/forecast.xml
ZA,Johannesburg,South Africa,http://www.yr.no/place/South_Africa/Gauteng/Johannesburg/forecast.xml
ZA,Soweto,South Africa,http://www.yr.no/place/South_Africa/Gauteng/Soweto/forecast.xml
ZA,Pretoria,South Africa,http://www.yr.no/place/South_Africa/Gauteng/Pretoria/forecast.xml
ZA,Durban,South Africa,http://www.yr.no/place/South_Africa/KwaZulu-Natal/Durban/forecast.xml
ZA,Pietermaritzburg,South Africa,http://www.yr.no/place/South_Africa/KwaZulu-Natal/Pietermaritzburg/forecast.xml
ZA,Newcastle,South Africa,http://www.yr.no/place/South_Africa/KwaZulu-Natal/Newcastle/forecast.xml
ZA,Richards Bay,South Africa,http://www.yr.no/place/South_Africa/KwaZulu-Natal/Richards_Bay/forecast.xml
ZA,Vryheid,South Africa,http://www.yr.no/place/South_Africa/KwaZulu-Natal/Vryheid/forecast.xml
ZA,Bloemfontein,South Africa,http://www.yr.no/place/South_Africa/Free_State/Bloemfontein/forecast.xml
ZA,Welkom,South Africa,http://www.yr.no/place/South_Africa/Free_State/Welkom~940909/forecast.xml
ZA,Botshabelo,South Africa,http://www.yr.no/place/South_Africa/Free_State/Botshabelo~1016670/forecast.xml
ZA,Virginia,South Africa,http://www.yr.no/place/South_Africa/Free_State/Virginia/forecast.xml
ZA,Kroonstad,South Africa,http://www.yr.no/place/South_Africa/Free_State/Kroonstad/forecast.xml
ZA,Port Elizabeth,South Africa,http://www.yr.no/place/South_Africa/Eastern_Cape/Port_Elizabeth/forecast.xml
ZA,Uitenhage,South Africa,http://www.yr.no/place/South_Africa/Eastern_Cape/Uitenhage/forecast.xml
ZA,Bhisho,South Africa,http://www.yr.no/place/South_Africa/Eastern_Cape/Bhisho/forecast.xml
ZA,Queenstown,South Africa,http://www.yr.no/place/South_Africa/Eastern_Cape/Queenstown/forecast.xml
ZA,Grahamstown,South Africa,http://www.yr.no/place/South_Africa/Eastern_Cape/Grahamstown/forecast.xml
ZA,Johannesburg,South Africa,http://www.yr.no/place/South_Africa/Gauteng/Johannesburg/forecast.xml
ZA,Soweto,South Africa,http://www.yr.no/place/South_Africa/Gauteng/Soweto/forecast.xml
ZA,Pretoria,South Africa,http://www.yr.no/place/South_Africa/Gauteng/Pretoria/forecast.xml
ZA,Benoni,South Africa,http://www.yr.no/place/South_Africa/Gauteng/Benoni/forecast.xml
ZA,Tembisa,South Africa,http://www.yr.no/place/South_Africa/Gauteng/Tembisa~949880/forecast.xml
ZA,Witbank,South Africa,http://www.yr.no/place/South_Africa/Mpumalanga/Witbank~939270/forecast.xml
ZA,Middelburg,South Africa,http://www.yr.no/place/South_Africa/Mpumalanga/Middelburg~976361/forecast.xml
ZA,eMbalenhle,South Africa,http://www.yr.no/place/South_Africa/Mpumalanga/eMbalenhle/forecast.xml
ZA,Nelspruit,South Africa,http://www.yr.no/place/South_Africa/Mpumalanga/Nelspruit/forecast.xml
ZA,Bethal,South Africa,http://www.yr.no/place/South_Africa/Mpumalanga/Bethal/forecast.xml
ZA,Kimberley,South Africa,http://www.yr.no/place/South_Africa/Northern_Cape/Kimberley/forecast.xml
ZA,Upington,South Africa,http://www.yr.no/place/South_Africa/Northern_Cape/Upington/forecast.xml
ZA,De Aar,South Africa,http://www.yr.no/place/South_Africa/Northern_Cape/De_Aar/forecast.xml
ZA,Warrenton,South Africa,http://www.yr.no/place/South_Africa/Northern_Cape/Warrenton/forecast.xml
ZA,Colesberg,South Africa,http://www.yr.no/place/South_Africa/Northern_Cape/Colesberg/forecast.xml
ZA,Polokwane,South Africa,http://www.yr.no/place/South_Africa/Limpopo/Polokwane/forecast.xml
ZA,Phalaborwa,South Africa,http://www.yr.no/place/South_Africa/Limpopo/Phalaborwa/forecast.xml
ZA,Mokopane,South Africa,http://www.yr.no/place/South_Africa/Limpopo/Mokopane/forecast.xml
ZA,Warmbaths,South Africa,http://www.yr.no/place/South_Africa/Limpopo/Warmbaths/forecast.xml
ZA,Louis Trichardt,South Africa,http://www.yr.no/place/South_Africa/Limpopo/Louis_Trichardt/forecast.xml
ZA,Klerksdorp,South Africa,http://www.yr.no/place/South_Africa/North-West/Klerksdorp/forecast.xml
ZA,Orkney,South Africa,http://www.yr.no/place/South_Africa/North-West/Orkney/forecast.xml
ZA,Rustenburg,South Africa,http://www.yr.no/place/South_Africa/North-West/Rustenburg/forecast.xml
ZA,Potchefstroom,South Africa,http://www.yr.no/place/South_Africa/North-West/Potchefstroom/forecast.xml
ZA,Brits,South Africa,http://www.yr.no/place/South_Africa/North-West/Brits/forecast.xml
ZA,Mmabatho,South Africa,http://www.yr.no/place/South_Africa/North-West/Mmabatho/forecast.xml
ZA,Cape Town,South Africa,http://www.yr.no/place/South_Africa/Western_Cape/Cape_Town/forecast.xml
ZA,Noorder-Paarl,South Africa,http://www.yr.no/place/South_Africa/Western_Cape/Noorder-Paarl/forecast.xml
ZA,George,South Africa,http://www.yr.no/place/South_Africa/Western_Cape/George/forecast.xml
ZA,Worcester,South Africa,http://www.yr.no/place/South_Africa/Western_Cape/Worcester/forecast.xml
ZM,Mwamfuli,Zambia,http://www.yr.no/place/Zambia/Other/Mwamfuli/forecast.xml
ZM,Undaunda,Zambia,http://www.yr.no/place/Zambia/Other/Undaunda/forecast.xml
ZM,Nsingkanga,Zambia,http://www.yr.no/place/Zambia/Other/Nsingkanga/forecast.xml
ZM,Nkomeshya,Zambia,http://www.yr.no/place/Zambia/Other/Nkomeshya/forecast.xml
ZM,N’Kakilwa,Zambia,http://www.yr.no/place/Zambia/Other/N’Kakilwa/forecast.xml
ZM,Lusaka,Zambia,http://www.yr.no/place/Zambia/Lusaka/Lusaka/forecast.xml
ZM,Kitwe,Zambia,http://www.yr.no/place/Zambia/Copperbelt/Kitwe/forecast.xml
ZM,Ndola,Zambia,http://www.yr.no/place/Zambia/Copperbelt/Ndola/forecast.xml
ZM,Kabwe,Zambia,http://www.yr.no/place/Zambia/Central/Kabwe/forecast.xml
ZM,Chingola,Zambia,http://www.yr.no/place/Zambia/Copperbelt/Chingola/forecast.xml
ZM,Kansanshi,Zambia,http://www.yr.no/place/Zambia/North-Western/Kansanshi/forecast.xml
ZM,Mwinilunga,Zambia,http://www.yr.no/place/Zambia/North-Western/Mwinilunga~902620/forecast.xml
ZM,Kalengwa,Zambia,http://www.yr.no/place/Zambia/North-Western/Kalengwa~915285/forecast.xml
ZM,Zambezi,Zambia,http://www.yr.no/place/Zambia/North-Western/Zambezi/forecast.xml
